"","AreaID","ManagedAreaName","ParameterName","Units","ActivityType","RelativeDepth","N_Data","N_Years","EarliestYear","LatestYear","SufficientData","Season","Median","Independent","tau","z","p_z","chi_sq","p_chi_sq","SennSlope","SennIntercept","Trend"
"7123",29,"Mosquito Lagoon Aquatic Preserve","Turbidity","NTU","Sample","Surface",3400,25,1995,2021,TRUE,"7",7.1,TRUE,-0.0157,-2.1195,0.034,NA,NA,-0.0125,5.5125,-1
"7124",29,"Mosquito Lagoon Aquatic Preserve","Turbidity","NTU","Sample","Surface",3400,25,1995,2021,TRUE,"8",6.65,TRUE,-0.0777,-0.3106,0.7561,NA,NA,-0.0750000000000002,8,-1
"7125",29,"Mosquito Lagoon Aquatic Preserve","Turbidity","NTU","Sample","Surface",3400,25,1995,2021,TRUE,"9",7.1,TRUE,-0.0158,-1.9938,0.0462,NA,NA,0,1.8,-1
"7126",29,"Mosquito Lagoon Aquatic Preserve","Turbidity","NTU","Sample","Surface",3400,25,1995,2021,TRUE,"10",7.5,TRUE,0.0489,-3.8227,0.0001,NA,NA,0.0367177777777778,5.09610444444444,1
"7127",29,"Mosquito Lagoon Aquatic Preserve","Turbidity","NTU","Sample","Surface",3400,25,1995,2021,TRUE,"11",4.4,TRUE,0.0059,0.126,0.8997,NA,NA,0,4.4,-1
"7128",29,"Mosquito Lagoon Aquatic Preserve","Turbidity","NTU","Sample","Surface",3400,25,1995,2021,TRUE,"12",3.38,TRUE,-0.0734,-4.7014,0,NA,NA,-0.0733333333333333,7.90666666666667,-1
"7129",30,"Nassau River-St. Johns River Marshes Aquatic Preserve","Turbidity","NTU","Sample","Surface",344,17,1997,2021,TRUE,"All",7.5606,TRUE,0.0908,2.7806,0.0054,29.9525,0.0016,0.106376363636364,3.42071875,1
"7130",30,"Nassau River-St. Johns River Marshes Aquatic Preserve","Turbidity","NTU","Sample","Surface",344,17,1997,2021,TRUE,"1",6.79301,TRUE,0.2698,2.0372,0.0416,NA,NA,0.266261666666667,-1.72736333333333,1
"7131",30,"Nassau River-St. Johns River Marshes Aquatic Preserve","Turbidity","NTU","Sample","Surface",344,17,1997,2021,TRUE,"2",5.7,TRUE,-0.0615,0.3447,0.7303,NA,NA,-0.117847692307692,12.9246692307692,-1
"7132",30,"Nassau River-St. Johns River Marshes Aquatic Preserve","Turbidity","NTU","Sample","Surface",344,17,1997,2021,TRUE,"3",6.85116,TRUE,0.246,2.2576,0.024,NA,NA,0.268979047619048,-2.69759619047619,1
"7133",30,"Nassau River-St. Johns River Marshes Aquatic Preserve","Turbidity","NTU","Sample","Surface",344,17,1997,2021,TRUE,"4",7,TRUE,-0.3857,1.3349,0.1819,NA,NA,-0.466433566433566,21.816336993007,-1
"7134",30,"Nassau River-St. Johns River Marshes Aquatic Preserve","Turbidity","NTU","Sample","Surface",344,17,1997,2021,TRUE,"5",3.8,TRUE,0.0988,0.926,0.3544,NA,NA,0.0842539423076923,1.77790538461538,1
"7135",30,"Nassau River-St. Johns River Marshes Aquatic Preserve","Turbidity","NTU","Sample","Surface",344,17,1997,2021,TRUE,"6",8.91873,TRUE,-0.0121,2.5763,0.01,NA,NA,-0.00435416666666659,7.29804166666666,-1
"7136",30,"Nassau River-St. Johns River Marshes Aquatic Preserve","Turbidity","NTU","Sample","Surface",344,17,1997,2021,TRUE,"7",7.672355,TRUE,0.1586,0.1266,0.8993,NA,NA,0.16380875,2.0857375,1
"7137",30,"Nassau River-St. Johns River Marshes Aquatic Preserve","Turbidity","NTU","Sample","Surface",344,17,1997,2021,TRUE,"8",8.8,TRUE,0.3183,-0.461,0.6448,NA,NA,0.25,0.91873,1
"7138",30,"Nassau River-St. Johns River Marshes Aquatic Preserve","Turbidity","NTU","Sample","Surface",344,17,1997,2021,TRUE,"9",7.82333,TRUE,-0.2067,-2.4559,0.0141,NA,NA,-0.161201538461538,13.9972476923077,-1
"7139",30,"Nassau River-St. Johns River Marshes Aquatic Preserve","Turbidity","NTU","Sample","Surface",344,17,1997,2021,TRUE,"10",7.15,TRUE,0.05,-0.0852,0.9321,NA,NA,0.02698,4.7557,1
"7140",30,"Nassau River-St. Johns River Marshes Aquatic Preserve","Turbidity","NTU","Sample","Surface",344,17,1997,2021,TRUE,"11",9,TRUE,0.0217,-1.4428,0.1491,NA,NA,0.0110185897435898,7.3528158974359,1
"7141",30,"Nassau River-St. Johns River Marshes Aquatic Preserve","Turbidity","NTU","Sample","Surface",344,17,1997,2021,TRUE,"12",6.95991,TRUE,0.4286,2.7386,0.0062,NA,NA,0.511003333333333,-8.88119333333334,1
"7142",48,"Nature Coast Aquatic Preserve","Turbidity","NTU","Sample","Surface",1023,24,1995,2020,TRUE,"All",1,TRUE,-0.0687,-2.1663,0.0303,29.9448,0.0016,-0.005,1.14267857142857,-1
"7143",48,"Nature Coast Aquatic Preserve","Turbidity","NTU","Sample","Surface",1023,24,1995,2020,TRUE,"1",1.015,TRUE,-0.0832,1.8614,0.0627,NA,NA,-0.005,0.815,-1
"7144",48,"Nature Coast Aquatic Preserve","Turbidity","NTU","Sample","Surface",1023,24,1995,2020,TRUE,"2",0.9,TRUE,-0.0686,-2.2324,0.0256,NA,NA,-0.00785714285714286,1.14535714285714,-1
"7145",48,"Nature Coast Aquatic Preserve","Turbidity","NTU","Sample","Surface",1023,24,1995,2020,TRUE,"3",1.1,TRUE,0.0078,-2.8077,0.005,NA,NA,0,1.2,-1
"7146",48,"Nature Coast Aquatic Preserve","Turbidity","NTU","Sample","Surface",1023,24,1995,2020,TRUE,"4",1,TRUE,0.0098,-1.191,0.2337,NA,NA,0.00157894736842105,1.06842105263158,1
"7147",48,"Nature Coast Aquatic Preserve","Turbidity","NTU","Sample","Surface",1023,24,1995,2020,TRUE,"5",0.76,TRUE,-0.2417,-1.1584,0.2467,NA,NA,-0.04,1.46,-1
"7148",48,"Nature Coast Aquatic Preserve","Turbidity","NTU","Sample","Surface",1023,24,1995,2020,TRUE,"6",0.76,TRUE,-0.174,-1.5316,0.1256,NA,NA,-0.0195238095238095,1.16380952380952,-1
"7149",48,"Nature Coast Aquatic Preserve","Turbidity","NTU","Sample","Surface",1023,24,1995,2020,TRUE,"7",1.1,TRUE,-0.1473,0.1568,0.8754,NA,NA,-0.02,1.14,-1
"7150",48,"Nature Coast Aquatic Preserve","Turbidity","NTU","Sample","Surface",1023,24,1995,2020,TRUE,"8",1.2,TRUE,-0.3631,-1.7671,0.0772,NA,NA,-0.05,1.25,-1
"7151",48,"Nature Coast Aquatic Preserve","Turbidity","NTU","Sample","Surface",1023,24,1995,2020,TRUE,"9",1.35,TRUE,0.1077,1.1917,0.2334,NA,NA,0.0252777777777778,1.07194444444444,1
"7152",48,"Nature Coast Aquatic Preserve","Turbidity","NTU","Sample","Surface",1023,24,1995,2020,TRUE,"10",1.2,TRUE,0.1147,0.131,0.8958,NA,NA,0.0125657894736842,0.763684210526316,1
"7153",48,"Nature Coast Aquatic Preserve","Turbidity","NTU","Sample","Surface",1023,24,1995,2020,TRUE,"11",0.91,TRUE,-0.1275,-1.8683,0.0617,NA,NA,-0.022967032967033,0.966703296703297,-1
"7154",48,"Nature Coast Aquatic Preserve","Turbidity","NTU","Sample","Surface",1023,24,1995,2020,TRUE,"12",0.7,TRUE,-0.1828,-3.7907,0.0002,NA,NA,-0.0499999999999999,1.55,-1
"7155",31,"North Fork St. Lucie Aquatic Preserve","Turbidity","NTU","Sample","Surface",254,12,1999,2021,TRUE,"All",5,TRUE,-0.1248,-3.3233,0.0009,29.3896,0.002,-0.1,5.39,-1
"7156",31,"North Fork St. Lucie Aquatic Preserve","Turbidity","NTU","Sample","Surface",254,12,1999,2021,TRUE,"1",NA,TRUE,-0.5048,NA,NA,NA,NA,-0.331009615384615,9.17908653846154,NA
"7157",31,"North Fork St. Lucie Aquatic Preserve","Turbidity","NTU","Sample","Surface",254,12,1999,2021,TRUE,"2",3.1,TRUE,-0.2867,1.2024,0.2292,NA,NA,-0.146153846153846,6.56923076923077,-1
"7158",31,"North Fork St. Lucie Aquatic Preserve","Turbidity","NTU","Sample","Surface",254,12,1999,2021,TRUE,"3",4.6,TRUE,0.0308,0.0462,0.9631,NA,NA,0.040625,4.325,1
"7159",31,"North Fork St. Lucie Aquatic Preserve","Turbidity","NTU","Sample","Surface",254,12,1999,2021,TRUE,"4",5,TRUE,-0.114,1.7675,0.0771,NA,NA,-0.0666666666666667,4.46666666666667,-1
"7160",31,"North Fork St. Lucie Aquatic Preserve","Turbidity","NTU","Sample","Surface",254,12,1999,2021,TRUE,"5",5.2,TRUE,0.0667,-3.6061,0.0003,NA,NA,0.00624999999999998,5.9625,1
"7161",31,"North Fork St. Lucie Aquatic Preserve","Turbidity","NTU","Sample","Surface",254,12,1999,2021,TRUE,"6",4.65,TRUE,-0.4189,0.2037,0.8386,NA,NA,-0.355050505050505,7.33030303030303,-1
"7162",31,"North Fork St. Lucie Aquatic Preserve","Turbidity","NTU","Sample","Surface",254,12,1999,2021,TRUE,"7",6,TRUE,-0.2208,0.3201,0.7489,NA,NA,-0.11,5.08,-1
"7163",31,"North Fork St. Lucie Aquatic Preserve","Turbidity","NTU","Sample","Surface",254,12,1999,2021,TRUE,"8",5.4,TRUE,0.0117,-2.026,0.0428,NA,NA,0.03,4.39,1
"7164",31,"North Fork St. Lucie Aquatic Preserve","Turbidity","NTU","Sample","Surface",254,12,1999,2021,TRUE,"9",4,TRUE,0.1895,-0.8495,0.3956,NA,NA,0.1,2.3,1
"7165",31,"North Fork St. Lucie Aquatic Preserve","Turbidity","NTU","Sample","Surface",254,12,1999,2021,TRUE,"10",4.2,TRUE,0.2762,-1.4449,0.1485,NA,NA,0.4,1.8,1
"7166",31,"North Fork St. Lucie Aquatic Preserve","Turbidity","NTU","Sample","Surface",254,12,1999,2021,TRUE,"11",5.4,TRUE,-0.281,-1.8264,0.0678,NA,NA,-0.4,8.6,-1
"7167",31,"North Fork St. Lucie Aquatic Preserve","Turbidity","NTU","Sample","Surface",254,12,1999,2021,TRUE,"12",6.2,TRUE,-0.0556,-2.7184,0.0066,NA,NA,-0.0999999999999999,5.7,-1
"7168",32,"Oklawaha River Aquatic Preserve","Turbidity","NTU","Sample","Surface",0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7169",33,"Pellicer Creek Aquatic Preserve","Turbidity","NTU","Sample","Surface",139,9,2004,2021,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7170",34,"Pine Island Sound Aquatic Preserve","Turbidity","NTU","Sample","Surface",4252,25,1995,2022,TRUE,"All",1.9,TRUE,-0.0081,-0.6936,0.4879,67.0881,0,0,1.8875,0
"7171",34,"Pine Island Sound Aquatic Preserve","Turbidity","NTU","Sample","Surface",4252,25,1995,2022,TRUE,"1",1.8,TRUE,-0.2134,0.3025,0.7623,NA,NA,-0.0966666666666667,2.47,0
"7172",34,"Pine Island Sound Aquatic Preserve","Turbidity","NTU","Sample","Surface",4252,25,1995,2022,TRUE,"2",2,TRUE,0.1582,3.5335,0.0004,NA,NA,0.035,1.79,0
"7173",34,"Pine Island Sound Aquatic Preserve","Turbidity","NTU","Sample","Surface",4252,25,1995,2022,TRUE,"3",2,TRUE,0.0062,-3.2292,0.0012,NA,NA,0,1.9,0
"7174",34,"Pine Island Sound Aquatic Preserve","Turbidity","NTU","Sample","Surface",4252,25,1995,2022,TRUE,"4",1.9,TRUE,-0.1022,-0.7681,0.4424,NA,NA,-0.0375,2.3,0
"7175",34,"Pine Island Sound Aquatic Preserve","Turbidity","NTU","Sample","Surface",4252,25,1995,2022,TRUE,"5",2,TRUE,0.0858,1.5807,0.114,NA,NA,0.0363636363636364,1.78181818181818,0
"7176",34,"Pine Island Sound Aquatic Preserve","Turbidity","NTU","Sample","Surface",4252,25,1995,2022,TRUE,"6",2,TRUE,0.0115,2.934,0.0033,NA,NA,0,1.8,0
"7177",34,"Pine Island Sound Aquatic Preserve","Turbidity","NTU","Sample","Surface",4252,25,1995,2022,TRUE,"7",2.2,TRUE,-0.0328,-2.0355,0.0418,NA,NA,-0.00555555555555555,1.34444444444444,0
"7178",34,"Pine Island Sound Aquatic Preserve","Turbidity","NTU","Sample","Surface",4252,25,1995,2022,TRUE,"8",1.9,TRUE,0.0581,0.1951,0.8453,NA,NA,0.025,1.875,0
"7179",34,"Pine Island Sound Aquatic Preserve","Turbidity","NTU","Sample","Surface",4252,25,1995,2022,TRUE,"9",1.8,TRUE,-0.0664,0.163,0.8705,NA,NA,-0.0200000000000001,2.36,0
"7180",34,"Pine Island Sound Aquatic Preserve","Turbidity","NTU","Sample","Surface",4252,25,1995,2022,TRUE,"10",1.3,TRUE,0.0057,-0.8388,0.4016,NA,NA,0,1.8,0
"7181",34,"Pine Island Sound Aquatic Preserve","Turbidity","NTU","Sample","Surface",4252,25,1995,2022,TRUE,"11",2,TRUE,0.0337,0.793,0.4277,NA,NA,0.0113392857142857,1.920625,0
"7182",34,"Pine Island Sound Aquatic Preserve","Turbidity","NTU","Sample","Surface",4252,25,1995,2022,TRUE,"12",1.6,TRUE,-0.0255,-5.2332,0,NA,NA,-0.00743421052631579,1.94460526315789,0
"7183",35,"Pinellas County Aquatic Preserve","Turbidity","NTU","Sample","Surface",15980,25,1995,2021,TRUE,"All",2.4,TRUE,0.0626,12.6687,0,191.4186,0,0.026,2.13333333333333,1
"7184",35,"Pinellas County Aquatic Preserve","Turbidity","NTU","Sample","Surface",15980,25,1995,2021,TRUE,"1",2.3,TRUE,0.1165,-0.031,0.9753,NA,NA,0.0428571428571429,1.84285714285714,1
"7185",35,"Pinellas County Aquatic Preserve","Turbidity","NTU","Sample","Surface",15980,25,1995,2021,TRUE,"2",2.3,TRUE,0.1738,1.537,0.1243,NA,NA,0.0727272727272727,1.92727272727273,1
"7186",35,"Pinellas County Aquatic Preserve","Turbidity","NTU","Sample","Surface",15980,25,1995,2021,TRUE,"3",2.6,TRUE,0.1431,2.4875,0.0129,NA,NA,0.0545454545454546,2.04545454545455,1
"7187",35,"Pinellas County Aquatic Preserve","Turbidity","NTU","Sample","Surface",15980,25,1995,2021,TRUE,"4",2.2,TRUE,-0.0516,2.8472,0.0044,NA,NA,-0.02,2.36,-1
"7188",35,"Pinellas County Aquatic Preserve","Turbidity","NTU","Sample","Surface",15980,25,1995,2021,TRUE,"5",2.4,TRUE,0.1125,7.2411,0,NA,NA,0.0453333333333333,1.91066666666667,1
"7189",35,"Pinellas County Aquatic Preserve","Turbidity","NTU","Sample","Surface",15980,25,1995,2021,TRUE,"6",2.8,TRUE,0.08,9.9211,0,NA,NA,0.0272727272727273,2.1,1
"7190",35,"Pinellas County Aquatic Preserve","Turbidity","NTU","Sample","Surface",15980,25,1995,2021,TRUE,"7",3,TRUE,0.0389,1.9782,0.0479,NA,NA,0.0166666666666667,2.8,1
"7191",35,"Pinellas County Aquatic Preserve","Turbidity","NTU","Sample","Surface",15980,25,1995,2021,TRUE,"8",2.7,TRUE,-0.0631,7.689,0,NA,NA,-0.02,2.44,-1
"7192",35,"Pinellas County Aquatic Preserve","Turbidity","NTU","Sample","Surface",15980,25,1995,2021,TRUE,"9",2.5,TRUE,0.0568,7.1145,0,NA,NA,0.0222222222222222,1.95555555555556,1
"7193",35,"Pinellas County Aquatic Preserve","Turbidity","NTU","Sample","Surface",15980,25,1995,2021,TRUE,"10",2.4,TRUE,-0.0006,4.4119,0,NA,NA,0,2.3,-1
"7194",35,"Pinellas County Aquatic Preserve","Turbidity","NTU","Sample","Surface",15980,25,1995,2021,TRUE,"11",2.2,TRUE,0.0469,-2.9988,0.0027,NA,NA,0.02,2.36,1
"7195",35,"Pinellas County Aquatic Preserve","Turbidity","NTU","Sample","Surface",15980,25,1995,2021,TRUE,"12",2.1,TRUE,0.0301,-3.0656,0.0022,NA,NA,0.0111111111111111,2.16666666666667,1
"7196",36,"Rainbow Springs Aquatic Preserve","Turbidity","NTU","Sample","Surface",0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7197",37,"Rocky Bayou State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",119,11,2008,2018,TRUE,"All",0.7,TRUE,-0.0763,-1.2097,0.2264,10.5097,0.4852,0,1.1,0
"7198",37,"Rocky Bayou State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",119,11,2008,2018,TRUE,"1",3.6,TRUE,0.2667,0.5738,0.5661,NA,NA,0.6,-4.5,0
"7199",37,"Rocky Bayou State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",119,11,2008,2018,TRUE,"2",0.8,TRUE,-0.0182,-0.396,0.6921,NA,NA,0,1,0
"7200",37,"Rocky Bayou State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",119,11,2008,2018,TRUE,"3",0.8,TRUE,-0.4727,-1.3468,0.1781,NA,NA,-0.4,6.8,0
"7201",37,"Rocky Bayou State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",119,11,2008,2018,TRUE,"4",1.2,TRUE,0.0952,-2.0173,0.0437,NA,NA,0,0,0
"7202",37,"Rocky Bayou State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",119,11,2008,2018,TRUE,"5",1,TRUE,-0.1786,0,1,NA,NA,-0.2625,4.63125,0
"7203",37,"Rocky Bayou State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",119,11,2008,2018,TRUE,"6",1.35,TRUE,-0.3556,-0.4987,0.618,NA,NA,-0.65,8.875,0
"7204",37,"Rocky Bayou State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",119,11,2008,2018,TRUE,"7",1.2,TRUE,-0.3273,0,1,NA,NA,-0.2,3.4,0
"7205",37,"Rocky Bayou State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",119,11,2008,2018,TRUE,"8",1.15,TRUE,0,0.9878,0.3232,NA,NA,0,1.2,0
"7206",37,"Rocky Bayou State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",119,11,2008,2018,TRUE,"9",0,TRUE,0.0128,0,1,NA,NA,0,0,0
"7207",37,"Rocky Bayou State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",119,11,2008,2018,TRUE,"10",0.1,TRUE,0.0769,0.3242,0.7458,NA,NA,0,0.1,0
"7208",37,"Rocky Bayou State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",119,11,2008,2018,TRUE,"11",0,TRUE,0.2667,0.25,0.8026,NA,NA,0.111111111111111,-0.127777777777778,0
"7209",37,"Rocky Bayou State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",119,11,2008,2018,TRUE,"12",0.75,TRUE,-0.1091,-1.4105,0.1584,NA,NA,-0.05,1.45,0
"7210",38,"Rookery Bay Aquatic Preserve","Turbidity","NTU","Sample","Surface",711,28,1989,2021,TRUE,"All",4.405,TRUE,0.1802,6.8066,0,23.2773,0.0161,0.133333333333333,3.05125,1
"7211",38,"Rookery Bay Aquatic Preserve","Turbidity","NTU","Sample","Surface",711,28,1989,2021,TRUE,"1",3.6475,TRUE,0.2994,1.232,0.2179,NA,NA,0.240833333333333,0.469166666666667,1
"7212",38,"Rookery Bay Aquatic Preserve","Turbidity","NTU","Sample","Surface",711,28,1989,2021,TRUE,"2",6.755,TRUE,0.0876,2.4735,0.0134,NA,NA,0.0858333333333334,3.92666666666667,1
"7213",38,"Rookery Bay Aquatic Preserve","Turbidity","NTU","Sample","Surface",711,28,1989,2021,TRUE,"3",5.3,TRUE,0.244,0.8828,0.3773,NA,NA,0.2375,3.1925,1
"7214",38,"Rookery Bay Aquatic Preserve","Turbidity","NTU","Sample","Surface",711,28,1989,2021,TRUE,"4",5.6,TRUE,0.1113,0.1799,0.8572,NA,NA,0.07,2.6675,1
"7215",38,"Rookery Bay Aquatic Preserve","Turbidity","NTU","Sample","Surface",711,28,1989,2021,TRUE,"5",3.9275,TRUE,0.0766,5.6552,0,NA,NA,0.055,3.43,1
"7216",38,"Rookery Bay Aquatic Preserve","Turbidity","NTU","Sample","Surface",711,28,1989,2021,TRUE,"6",3.6,TRUE,0.4913,3.5913,0.0003,NA,NA,0.415694444444444,-1.47652777777778,2
"7217",38,"Rookery Bay Aquatic Preserve","Turbidity","NTU","Sample","Surface",711,28,1989,2021,TRUE,"7",4.8325,TRUE,0.1797,1.4029,0.1607,NA,NA,0.0826086956521739,2.13086956521739,1
"7218",38,"Rookery Bay Aquatic Preserve","Turbidity","NTU","Sample","Surface",711,28,1989,2021,TRUE,"8",5.3,TRUE,0.1428,2.0654,0.0389,NA,NA,0.096,2.8445,1
"7219",38,"Rookery Bay Aquatic Preserve","Turbidity","NTU","Sample","Surface",711,28,1989,2021,TRUE,"9",3.37,TRUE,0.151,2.0293,0.0424,NA,NA,0.105,3.2575,1
"7220",38,"Rookery Bay Aquatic Preserve","Turbidity","NTU","Sample","Surface",711,28,1989,2021,TRUE,"10",4.0925,TRUE,0.2156,1.5834,0.1133,NA,NA,0.11,2.91,1
"7221",38,"Rookery Bay Aquatic Preserve","Turbidity","NTU","Sample","Surface",711,28,1989,2021,TRUE,"11",4.45,TRUE,0.1648,2.3473,0.0189,NA,NA,0.15,3.65,1
"7222",38,"Rookery Bay Aquatic Preserve","Turbidity","NTU","Sample","Surface",711,28,1989,2021,TRUE,"12",4.2,TRUE,0.0139,0.8305,0.4062,NA,NA,0.011764705882353,5.45882352941176,1
"7223",39,"Rookery Bay National Estuarine Research Reserve","Turbidity","NTU","Sample","Surface",3982,29,1989,2021,TRUE,"All",3.4,TRUE,0.1908,17.3316,0,123.4998,0,0.135714285714286,2.105,1
"7224",39,"Rookery Bay National Estuarine Research Reserve","Turbidity","NTU","Sample","Surface",3982,29,1989,2021,TRUE,"1",3.1,TRUE,0.0942,3.734,0.0002,NA,NA,0.09,1.81,1
"7225",39,"Rookery Bay National Estuarine Research Reserve","Turbidity","NTU","Sample","Surface",3982,29,1989,2021,TRUE,"2",3.615,TRUE,0.0116,9.1963,0,NA,NA,0.01,4.09,1
"7226",39,"Rookery Bay National Estuarine Research Reserve","Turbidity","NTU","Sample","Surface",3982,29,1989,2021,TRUE,"3",5,TRUE,0.2291,5.1188,0,NA,NA,0.241666666666667,2.1,1
"7227",39,"Rookery Bay National Estuarine Research Reserve","Turbidity","NTU","Sample","Surface",3982,29,1989,2021,TRUE,"4",4,TRUE,0.0925,2.7856,0.0053,NA,NA,0.09,2.92,1
"7228",39,"Rookery Bay National Estuarine Research Reserve","Turbidity","NTU","Sample","Surface",3982,29,1989,2021,TRUE,"5",2.6,TRUE,0.1209,12.8277,0,NA,NA,0.09,2.11,1
"7229",39,"Rookery Bay National Estuarine Research Reserve","Turbidity","NTU","Sample","Surface",3982,29,1989,2021,TRUE,"6",2.8,TRUE,0.3616,2.7986,0.0051,NA,NA,0.3,0.315,2
"7230",39,"Rookery Bay National Estuarine Research Reserve","Turbidity","NTU","Sample","Surface",3982,29,1989,2021,TRUE,"7",4,TRUE,0.2577,5.4632,0,NA,NA,0.124142156862745,0.965294117647059,1
"7231",39,"Rookery Bay National Estuarine Research Reserve","Turbidity","NTU","Sample","Surface",3982,29,1989,2021,TRUE,"8",3.7,TRUE,0.1333,3.7869,0.0002,NA,NA,0.0738461538461538,2.14,1
"7232",39,"Rookery Bay National Estuarine Research Reserve","Turbidity","NTU","Sample","Surface",3982,29,1989,2021,TRUE,"9",2.455,TRUE,0.4365,6.6409,0,NA,NA,0.342307692307692,-1.50769230769231,2
"7233",39,"Rookery Bay National Estuarine Research Reserve","Turbidity","NTU","Sample","Surface",3982,29,1989,2021,TRUE,"10",3.1,TRUE,0.2681,3.3264,0.0009,NA,NA,0.133333333333333,1.4,1
"7234",39,"Rookery Bay National Estuarine Research Reserve","Turbidity","NTU","Sample","Surface",3982,29,1989,2021,TRUE,"11",3,TRUE,0.2288,7.2502,0,NA,NA,0.138461538461538,2.47692307692308,1
"7235",39,"Rookery Bay National Estuarine Research Reserve","Turbidity","NTU","Sample","Surface",3982,29,1989,2021,TRUE,"12",4.23,TRUE,0.1284,0.3217,0.7477,NA,NA,0.0916666666666667,2.78333333333333,1
"7236",12,"Southeast Florida Coral Reef Ecosystem Conservation Area","Turbidity","NTU","Sample","Surface",4602,6,2011,2021,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7237",40,"St. Andrews State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",141,17,2003,2022,TRUE,"All",0.7,TRUE,-0.1358,-2.2475,0.0246,8.4297,0.6744,-0.0384615384615385,1.25857128982129,-1
"7238",40,"St. Andrews State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",141,17,2003,2022,TRUE,"1",0.8,TRUE,-0.1556,-0.5839,0.5593,NA,NA,-0.0666666666666667,1.93333333333333,-1
"7239",40,"St. Andrews State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",141,17,2003,2022,TRUE,"2",0.75,TRUE,-0.3048,-0.5742,0.5658,NA,NA,-0.0809090909090909,1.62090909090909,-2
"7240",40,"St. Andrews State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",141,17,2003,2022,TRUE,"3",0.65,TRUE,-0.2667,-1.576,0.115,NA,NA,-0.163636363636364,1.79318181818182,-2
"7241",40,"St. Andrews State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",141,17,2003,2022,TRUE,"4",1,TRUE,0,-0.6427,0.5204,NA,NA,-0.00673076923076923,1.26057692307692,-1
"7242",40,"St. Andrews State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",141,17,2003,2022,TRUE,"5",0.975,TRUE,-0.0364,-1.4508,0.1468,NA,NA,0,0.6,-1
"7243",40,"St. Andrews State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",141,17,2003,2022,TRUE,"6",0.6,TRUE,-0.4,-0.084,0.9331,NA,NA,-0.0875,1.875,-2
"7244",40,"St. Andrews State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",141,17,2003,2022,TRUE,"7",1.2,TRUE,0.2436,0,1,NA,NA,0.0211111111111111,0.212222222222222,1
"7245",40,"St. Andrews State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",141,17,2003,2022,TRUE,"8",0.475,TRUE,-0.2667,-1.6633,0.0962,NA,NA,-0.04,1.115,-1
"7246",40,"St. Andrews State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",141,17,2003,2022,TRUE,"9",0.95,TRUE,-0.1282,-0.8297,0.4067,NA,NA,-0.0297979797979798,1.25656565656566,-1
"7247",40,"St. Andrews State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",141,17,2003,2022,TRUE,"10",0.975,TRUE,-0.1795,0.2826,0.7775,NA,NA,-0.0785714285714286,2.20714285714286,-1
"7248",40,"St. Andrews State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",141,17,2003,2022,TRUE,"11",0.55,TRUE,0.0889,1.1526,0.2491,NA,NA,0.00416666666666667,0.908333333333333,1
"7249",40,"St. Andrews State Park Aquatic Preserve","Turbidity","NTU","Sample","Surface",141,17,2003,2022,TRUE,"12",0.475,TRUE,-0.1944,-1.0655,0.2866,NA,NA,-0.028125,1.225,-1
"7250",41,"St. Joseph Bay Aquatic Preserve","Turbidity","NTU","Sample","Surface",2537,23,1995,2022,TRUE,"All",0.9,TRUE,-0.0307,-2.2738,0.023,132.4182,0,-0.00166666666666665,0.883333333333333,-1
"7251",41,"St. Joseph Bay Aquatic Preserve","Turbidity","NTU","Sample","Surface",2537,23,1995,2022,TRUE,"1",0.8,TRUE,0.0191,2.0376,0.0416,NA,NA,0,0.82,-1
